Unnamed: 0,_id,name
47252,47252,Ficolins bind to repetitive carbohydrate structures on the target cell surface
47274,47274,ZNF112
47279,47279,atrioventricular node
47300,47300,superior mesenteric artery
47327,47327,leukocyte adhesion to vascular endothelial cell
47336,47336,extracellular matrix structural constituent
47338,47338,ARHGAP27P2
47344,47344,SMARCC1
47376,47376,regulation of membrane repolarization during ventricular cardiac muscle cell action potential
47380,47380,Urethral discharge
47410,47410,Spasm biliary
47434,47434,aspartate family amino acid catabolic process
47435,47435,regulation of Wnt signaling pathway involved in heart development
47441,47441,Supraventricular tachyarrhythmia
47474,47474,rheumatoid arthritis
47507,47507,ARPC3P5
47512,47512,extracellular matrix-cell signaling
47514,47514,Varenicline
47548,47548,cardiolipin metabolic process
47550,47550,primary alcohol metabolic process
47596,47596,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity"
47627,47627,PARP4P3
47649,47649,PICSAR
47659,47659,ZNF192P2
47665,47665,C4-dicarboxylate transmembrane transporter activity
47676,47676,Pulse irregular
47691,47691,eIF5A regulation in response to inhibition of the nuclear export system
47710,47710,regulation of extracellular matrix organization
47724,47724,tricarboxylic acid metabolic process
47730,47730,high-density lipoprotein particle receptor activity
47741,47741,regulation of cardioblast differentiation
47765,47765,Pituitary-dependent Cushing's syndrome
47771,47771,ARL4AP3
47808,47808,AREG
47820,47820,ZNF133
47841,47841,Capillary leak syndrome
47849,47849,Alveolar osteitis
47885,47885,protein targeting to membrane
47897,47897,Regulation of TP53 Degradation
47935,47935,ARID3A
47939,47939,cellular response to chemokine
47942,47942,Breast discomfort
47975,47975,PARP4P2
47983,47983,Defective LARGE causes MDDGA6 and MDDGB6
47985,47985,ZNF101
48014,48014,cellular response to biotic stimulus
48044,48044,axonemal central apparatus assembly
48055,48055,basal part of cell
48065,48065,[acetyl-CoA carboxylase] kinase activity
48110,48110,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"
48140,48140,intraciliary transport particle A binding
48141,48141,TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
48163,48163,Thrombin signalling through proteinase activated receptors (PARs)
48174,48174,protein localization to Golgi apparatus
48188,48188,response to actinomycin D
48204,48204,CFLAR
48242,48242,Cerebellar atrophy
48246,48246,Electrocardiogram poor R-wave progression
48247,48247,cellular oligosaccharide catabolic process
48332,48332,Pten
48355,48355,HAR1A
48376,48376,Breast induration
48393,48393,Posterior subcapsular cataract
48399,48399,PALB2
48402,48402,ADP-sugar diphosphatase activity
48405,48405,KAR1
48417,48417,Laryngitis
48448,48448,eukaryotic translation initiation factor 2B complex
48477,48477,regulation of cardiac muscle hypertrophy in response to stress
48479,48479,negative regulation of extracellular matrix organization
48518,48518,posttranslational protein targeting to endoplasmic reticulum membrane
48524,48524,cuticular plate
48545,48545,PPARGC1A
48592,48592,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition"
48634,48634,regulation of glycogen (starch) synthase activity
48665,48665,SNAR-C1
48675,48675,structural constituent of nuclear pore
48688,48688,Regulation of PTEN stability and activity
48702,48702,Wound discharge increased
48717,48717,Cardiac discomfort
48742,48742,petrous part of temporal bone
48762,48762,Adrenal carcinoma
48810,48810,PARP10
48819,48819,Oxcarbazepine
48844,48844,regulation of the force of heart contraction
48860,48860,heparan sulfate 6-O-sulfotransferase activity
48861,48861,cellular response to alkaline pH
48878,48878,Paresthesia
48895,48895,Bradycardia foetal
48900,48900,Eyelid margin crusting
48908,48908,estrogen metabolic process
48944,48944,intrinsic component of vacuolar membrane
48948,48948,LARP1BP3
48990,48990,Peripheral artery aneurysm
49019,49019,sperm part
49023,49023,cardiac ventricle formation
49044,49044,ARL15
49083,49083,tertiary alcohol metabolic process
49092,49092,Jaundice hepatocellular
49123,49123,Paraproteinaemia
49132,49132,Paresthesia of fingers
49156,49156,Zinc Dibutyldithiocarbamate
49192,49192,ARL4C
49197,49197,targeting of mRNA for destruction involved in RNA interference
49214,49214,TAAR7P
49226,49226,"transferase activity, transferring one-carbon groups"
49227,49227,planar cell polarity pathway involved in neural tube closure
49229,49229,myristoyl-[acyl-carrier-protein] hydrolase activity
49244,49244,negative regulation of ovarian follicle development
49296,49296,negative regulation of intracellular estrogen receptor signaling pathway
49302,49302,positive regulation of hh target transcription factor activity
49304,49304,cellular ion homeostasis
49318,49318,CARD9
49322,49322,endocardial cushion to mesenchymal transition involved in heart valve formation
49324,49324,glomerular parietal epithelial cell differentiation
49325,49325,cardiac neural crest cell development involved in outflow tract morphogenesis
49349,49349,Trans-sulfuration and one carbon metabolism
49360,49360,positive regulation of heart contraction
49375,49375,Paricalcitol
49401,49401,Apgar score low
49403,49403,SCARB1
49442,49442,carbon catabolite regulation of transcription
49445,49445,common fibular nerve
49458,49458,nuclear import signal receptor activity
49468,49468,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
49471,49471,lamellar body
49481,49481,monocarboxylic acid-transporting ATPase activity
49491,49491,positive regulation of cellular component movement
49532,49532,cellular response to prostaglandin E stimulus
49540,49540,glutamate catabolic process to aspartate
49555,49555,Activation of AMPK downstream of NMDARs
49561,49561,Paromomycin
49577,49577,ARPC3P4
49608,49608,nuclear RNA export factor complex
49623,49623,ARL5AP4
49636,49636,Junctional tachycardia
49644,49644,cellular response to progesterone stimulus
49692,49692,Skin tear
49713,49713,positive regulation of systemic arterial blood pressure
49724,49724,negative regulation of intracellular sterol transport
49752,49752,Post procedural diarrhoea
49763,49763,ventricular cardiac muscle cell differentiation
49773,49773,ESR1
49789,49789,regulation of cardiac muscle cell apoptotic process
49794,49794,Paraesthesia oral
49808,49808,positive regulation of cellular amide metabolic process
49841,49841,cellular response to BMP stimulus
49895,49895,maintenance of epithelial cell apical/basal polarity
49896,49896,TARBP2
49943,49943,CARS1-AS1
49947,49947,Arthropod bite
49997,49997,cellular response to platelet-derived growth factor stimulus
50001,50001,endosome to lysosome transport via multivesicular body sorting pathway
50003,50003,Ventricular tachycardia
50045,50045,SNAR-I
50051,50051,response to mycophenolic acid
50072,50072,Pharyngo-oral irritation
50112,50112,positive regulation of nuclear receptor transcription coactivator activity
50116,50116,MAP3K19
50185,50185,regulation of behavioral fear response
50188,50188,Oropharyngeal swelling
50189,50189,ARHGEF39
50251,50251,neuromuscular process
50276,50276,growth plate cartilage development
50279,50279,Nasopharyngeal disorder
50292,50292,arylamine N-acetyltransferase activity
50329,50329,Sinus tachycardia
50331,50331,Arthritis
50332,50332,cellular response to cycloheximide
50333,50333,nuclear mRNA surveillance
50340,50340,positive regulation of megakaryocyte differentiation
50382,50382,extracellular matrix constituent secretion
50424,50424,cellular response to UV-A
50450,50450,regulation of cardiac muscle adaptation
50461,50461,ARHGAP6
50490,50490,positive regulation of heart growth
50491,50491,Eyelash darkening
50494,50494,carbon-carbon lyase activity
50504,50504,Digestion of dietary lipid
50507,50507,Ovarian disorder
50568,50568,Carisoprodol
50576,50576,Muscular incoordination
50579,50579,Separation of Sister Chromatids
50592,50592,carbon-nitrogen lyase activity
50617,50617,arrestin family protein binding
50636,50636,SMARCA5-AS1
50641,50641,Biosynthesis of DPAn-3-derived maresins
50668,50668,paraxial mesodermal cell fate commitment
50714,50714,Lethargy
50719,50719,Integrated Breast Cancer Pathway
50730,50730,cellular response to hydroperoxide
50739,50739,intracellular estrogen receptor signaling pathway
50762,50762,sternoclavicular joint
50783,50783,"Hearing Loss, Bilateral"
50794,50794,cellular response to interleukin-8
50796,50796,endoplasmic reticulum tubular network organization
50798,50798,submandibular salivary gland formation
50800,50800,secondary palate development
50833,50833,Uracil mustard
50841,50841,positive regulation of mammary gland involution
50846,50846,intracellular protein transport in other organism involved in symbiotic interaction
50863,50863,Retinal vascular disorder
50867,50867,negative regulation of nuclear division
50916,50916,SHC1 events in ERBB2 signaling
50929,50929,regulation of cardiac muscle cell membrane repolarization
50940,50940,Spinal cord paralysis
50943,50943,interkinetic nuclear migration
51007,51007,BAR1
51032,51032,ERBB2 signaling pathway
51055,51055,positive regulation of heart induction by negative regulation of canonical Wnt signaling pathway
51068,51068,positive regulation of protein targeting to membrane
51073,51073,Cardiovascular disorder
51087,51087,vestibular reflex
51091,51091,carboxylic acid transmembrane transport
51120,51120,Cerebral artery embolism
51129,51129,regulation of heart rate by hormone
51139,51139,ZCRB1
51175,51175,positive regulation of cardiac muscle cell proliferation
51193,51193,hydroxymethylglutaryl-CoA lyase activity
51194,51194,ARL2BPP5
51206,51206,peptidyl-arginine methylation
51232,51232,ARF6
51244,51244,RNF112
51245,51245,cerebellar Purkinje cell layer morphogenesis
51257,51257,Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling
51278,51278,PPAR alpha
51283,51283,regulation of secondary metabolic process
51293,51293,Cervix carcinoma stage 0
51314,51314,positive regulation of ARF protein signal transduction
51324,51324,Bipolar disorder
51357,51357,oleoyl-[acyl-carrier-protein] hydrolase activity
51360,51360,Urticaria vesiculosa
51380,51380,farnesyltranstransferase activity
51384,51384,OARD1
51396,51396,membrane hyperpolarization
51421,51421,BARHL1
51427,51427,cellular response to interleukin-1
51435,51435,myocardium
51446,51446,Myocardial reinfarction
51462,51462,cellular response to nutrient levels
51510,51510,intraciliary transport particle B binding
51517,51517,Primary Progressive Nonfluent Aphasia
51518,51518,regulation of secondary heart field cardioblast proliferation
51538,51538,cardiac muscle cell fate commitment
51557,51557,cellular biogenic amine biosynthetic process
51612,51612,early endosome to recycling endosome transport
51626,51626,ARCODS
51630,51630,Pustular psoriasis
51667,51667,Maraviroc
51678,51678,modification of cellular component in other organism involved in symbiotic interaction
51679,51679,Progesterone
51680,51680,regulation of pulmonary blood vessel remodeling
51691,51691,FARSA
51732,51732,carnitine O-acyltransferase activity
51734,51734,ARG4
51735,51735,Blastomycosis
51757,51757,methylcrotonoyl-CoA carboxylase activity
51767,51767,ADGRB1
51811,51811,Association of TriC/CCT with target proteins during biosynthesis
51819,51819,ARHGAP42P2
51869,51869,glomerular visceral epithelial cell migration
51877,51877,ARVD3
51892,51892,DARS2
51898,51898,cellular glucan metabolic process
51905,51905,Ar
51908,51908,regulation of vascular smooth muscle cell dedifferentiation
51918,51918,Muscle movement involuntary
51933,51933,RNF128
51937,51937,Eslicarbazepine acetate
51950,51950,Menstruation irregular
51964,51964,ARL2BPP1
51991,51991,Ovarian atrophy
52022,52022,Tachyarrhythmia
52047,52047,ARPP21
52062,52062,eukaryotic initiation factor eIF2 binding
52068,52068,calcium-mediated signaling using extracellular calcium source
52070,52070,carbohydrate derivative biosynthetic process
52071,52071,Atonic urinary bladder
52085,52085,intracellular protein transport
52101,52101,cell communication by electrical coupling involved in cardiac conduction
52120,52120,neuron cellular homeostasis
52134,52134,Haemorrhage urinary tract
52144,52144,ARL5A
52148,52148,L-arabinose metabolic process
52159,52159,RNF170
52169,52169,Arteriosclerosis
52184,52184,carbon catabolite activation of transcription
52190,52190,"oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor"
52193,52193,Oesophageal carcinoma
52203,52203,regulation of cell proliferation in bone marrow
52237,52237,Pupillary disorder
52252,52252,cellular response to alcohol
52257,52257,ciliary neurotrophic factor receptor complex
52264,52264,arterial endothelial cell fate commitment
52270,52270,cellular response to steroid hormone stimulus
52292,52292,synaptic growth at neuromuscular junction
52293,52293,nuclear transport
52335,52335,regulation of cellular response to X-ray
52360,52360,apoptotic cell clearance
52414,52414,Nitrogen Mustard Compounds
52454,52454,Lethargy
52463,52463,apoptotic nuclear changes
52497,52497,MARCO
52501,52501,epidermal lamellar body
52508,52508,artery smooth muscle contraction
52510,52510,Pulmonary oil microembolism
52526,52526,ARL2
52539,52539,ARHGAP17
52548,52548,nuclear retention of unspliced pre-mRNA at the site of transcription
52598,52598,ARHGAP29-AS1
52610,52610,Renal tubular necrosis
52627,52627,cellular detoxification
52644,52644,PTENP1-AS
52684,52684,ARF2
52690,52690,involuntary skeletal muscle contraction
52692,52692,positive regulation of cellular response to transforming growth factor beta stimulus
52693,52693,Livedo Reticularis
52703,52703,ARL8A
52722,52722,MAP3K10
52728,52728,cardiac ventricle development
52756,52756,multi-multicellular organism process
52757,52757,heparanase activity
52787,52787,vestibulocochlear nerve
52825,52825,Aromatase Inhibitors
52856,52856,positive regulation of nuclear cell cycle DNA replication
52872,52872,cellular response to hydroxyurea
52887,52887,cellular response to cell-matrix adhesion
52898,52898,CARMIL2
52967,52967,cellular ketone metabolic process
53035,53035,SCARNA18B
53043,53043,Opportunistic mycosis
53044,53044,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase
53051,53051,Partial transitory deafness
53061,53061,Brca1
53069,53069,determination of heart left/right asymmetry
53084,53084,Carcinoma colon
53104,53104,Keratosis pilaris
53143,53143,"racemase and epimerase activity, acting on carbohydrates and derivatives"
53176,53176,Secondary hypogonadism
53219,53219,ARHGAP11A-SCG5
53223,53223,positive regulation of neuromuscular junction development
53237,53237,MARK3P2
53245,53245,PI5P Regulates TP53 Acetylation
53262,53262,regulation of inner ear receptor cell differentiation
53287,53287,PRKAR1B-AS2
53291,53291,mammary gland epithelial cell proliferation
53298,53298,VEGFR2 mediated vascular permeability
53301,53301,protein arginylation
53313,53313,ZNF155
53337,53337,regulation of cellular hyperosmotic salinity response
53365,53365,Intestinal saccharidase deficiencies
53380,53380,TAAR8
53395,53395,polysaccharide localization
53422,53422,glomerular epithelium development
53448,53448,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
53472,53472,molecular adaptor activity
53474,53474,response to iron ion starvation
53477,53477,CDH1
53490,53490,NARF-IT1
53502,53502,CHEK2P3
53504,53504,GRB2 events in EGFR signaling
53509,53509,URB1
53512,53512,Paranoia
53517,53517,regulation of cellular amide metabolic process
53548,53548,negative regulation of vascular smooth muscle cell dedifferentiation
53549,53549,Proarrhythmia
53550,53550,Increased Cellular Death
53568,53568,Ear feels clogged
53602,53602,ARID5B
53614,53614,modulation by symbiont of host cellular process
53653,53653,gap junction channel activity involved in cardiac conduction electrical coupling
53667,53667,extracellularly glycine-gated ion channel activity
53762,53762,regulation of multicellular organism growth
53783,53783,metanephric glomerular epithelial cell differentiation
53787,53787,regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance
53788,53788,RNF111
53797,53797,RNF139
53819,53819,ZNF14
53820,53820,sodium:dicarboxylate symporter activity
53840,53840,primary amino compound metabolic process
53848,53848,RAD51-AS1
53866,53866,bicarbonate transmembrane transporter activity
53870,53870,negative regulation of cellular component organization
53871,53871,negative regulation of leukocyte adhesion to vascular endothelial cell
53874,53874,ARHGAP42P5
53885,53885,Injection site urticaria
53886,53886,regulation of epidermal growth factor receptor signaling pathway involved in heart process
53910,53910,Carnitine
53915,53915,high-density lipoprotein particle remodeling
53926,53926,C1QTNF12
53934,53934,ribosomal large subunit binding
53961,53961,MINAR1
53985,53985,duct of salivary gland
54017,54017,cellular component disassembly involved in execution phase of apoptosis
54059,54059,regulation of establishment of endothelial barrier
54077,54077,PARAL1
54094,54094,Arf6 trafficking events
54100,54100,methylarsonite methyltransferase activity
54107,54107,cerebellar cortex development
54110,54110,SNARE complex
54124,54124,Renovascular hypertension
54127,54127,Pituitary tumour
54138,54138,RAD51
54149,54149,SNAR-A13
54159,54159,Vogt-Koyanagi-Harada syndrome
54163,54163,Sarcoma
54202,54202,pericardium morphogenesis
54225,54225,epicardium morphogenesis
54227,54227,Paralysis flaccid
54245,54245,Heart rate irregular
54248,54248,glomerular endothelium development
54286,54286,Cochlear toxicity
54287,54287,Testicular disorder
54301,54301,secondary active organic cation transmembrane transporter activity
54307,54307,DARS1
54338,54338,cellular response to vitamin K
54349,54349,Poor urinary stream
54369,54369,RNF138P1
54488,54488,cellular triglyceride homeostasis
54497,54497,ovulation from ovarian follicle
54509,54509,cellular response to nitrogen levels
54523,54523,mammary gland lobule development
54531,54531,ARHGAP15-AS1
54540,54540,Paranasal sinus hypersecretion
54561,54561,EPHB-mediated forward signaling
54572,54572,ARN1
54575,54575,bronchial artery
54630,54630,Rash vesicular
54695,54695,cellular component maintenance
54697,54697,Paritaprevir
54778,54778,ARMS-mediated activation
54802,54802,ARID5A
54842,54842,TarBasePathway
54848,54848,ST segment elevation myocardial infarction
54854,54854,ARHGEF10L
54923,54923,protein localization to tricellular tight junction
54931,54931,Regulation of ornithine decarboxylase (ODC)
54961,54961,acyl carnitine transmembrane transporter activity
54974,54974,positive regulation of intracellular cholesterol transport
54997,54997,intracellular transport of virus
55015,55015,Cardiac Progenitor Differentiation
55017,55017,Endocardial fibrosis
55018,55018,PARD6A
55035,55035,PTEN
55042,55042,Pericardial rub
55062,55062,Reflex bradycardia
55089,55089,Urticaria chronic
55110,55110,Localized osteoarthritis
55133,55133,"nuclear-transcribed mRNA catabolic process, exonucleolytic"
55155,55155,PWARSN
55162,55162,Angioedema of larynx
55204,55204,perikaryon
55221,55221,cardiac muscle cell action potential involved in contraction
55229,55229,Pulmonary veno-occlusive disease
55256,55256,establishment or maintenance of cytoskeleton polarity
55261,55261,mammillary body development
55286,55286,LARP1
55393,55393,mitotic cell cycle arrest
55399,55399,RNF17
55404,55404,negative regulation of Arp2/3 complex-mediated actin nucleation
55426,55426,regulation of very-low-density lipoprotein particle remodeling
55441,55441,Irbesartan
55450,55450,associative learning
55457,55457,SCARNA9
55460,55460,negative regulation of low-density lipoprotein particle receptor binding
55461,55461,planar cell polarity pathway involved in heart morphogenesis
55466,55466,semi-lunar valve development
55486,55486,SPARCL1
55503,55503,TSPEAR-AS2
55521,55521,regulation of nuclear division
55524,55524,positive regulation of insulin secretion involved in cellular response to glucose stimulus
55527,55527,Breast cancer
55536,55536,Rad51B-Rad51C-Rad51D-XRCC2 complex
55547,55547,cellular response to lipopolysaccharide
55548,55548,regulation of transcription of nucleolar large rRNA by RNA polymerase I
55549,55549,cellular response to hydrogen peroxide
55572,55572,Capillary fragility
55578,55578,GARNL3
55590,55590,Ciliary muscle spasm
55598,55598,ARL6IP6
55627,55627,carbohydrate homeostasis
55653,55653,RAD51
55666,55666,deadenylation-dependent decapping of nuclear-transcribed mRNA
55674,55674,SUMOylation of intracellular receptors
55677,55677,"nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay"
55680,55680,establishment of planar polarity involved in neural tube closure
55714,55714,physiological cardiac muscle hypertrophy
55730,55730,MARCKSP1
55741,55741,narcolepsy
55746,55746,cell growth involved in cardiac muscle cell development
55749,55749,coronary artery morphogenesis
55754,55754,Spinocerebellar Ataxias
55757,55757,Larotrectinib
55773,55773,Natamycin
55794,55794,negative regulation of vascular permeability
55805,55805,Facial Paralysis
55836,55836,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
55845,55845,cellular response to hyperoxia
55847,55847,Cellular hexose transport
55860,55860,Pulmonary alveolitis
55862,55862,maintenance of cell polarity
55882,55882,tertiary granule lumen
55932,55932,cellular stress response to acid chemical
55934,55934,Barrett's oesophagus
56027,56027,Paramethadione
56033,56033,ARSA
56036,56036,protein retention in Golgi apparatus
56063,56063,Heparin-induced thrombocytopenia
56076,56076,Warmth
56124,56124,sugar transmembrane transporter activity
56166,56166,negative regulation of nuclear cell cycle DNA replication
56183,56183,cartilage morphogenesis
56190,56190,Diverticular perforation
56224,56224,nuclear pore
56241,56241,growth plate cartilage chondrocyte differentiation
56247,56247,positive regulation of high-density lipoprotein particle assembly
56275,56275,Pulmonary infarction
56276,56276,regulation of meiotic nuclear division
56280,56280,Nuclear Pore Complex (NPC) Disassembly
56282,56282,TAAR9
56309,56309,Cerebral artery stenosis
56320,56320,regulation of megakaryocyte differentiation
56354,56354,Neural hearing loss
56369,56369,PANDAR
56388,56388,ventricular system development
56389,56389,positive regulation of heparan sulfate proteoglycan biosynthetic process
56411,56411,cellular response to abiotic stimulus
56412,56412,arabinose metabolic process
56421,56421,peroxisomal part
56429,56429,NF1P4
56455,56455,FAR2P2
56465,56465,NF1P10
56470,56470,aspartate transmembrane transport
56517,56517,regulation of inward rectifier potassium channel activity
56526,56526,coumarin catabolic process
56535,56535,negative regulation of apoptotic process in bone marrow cell
56563,56563,Papillary muscle rupture
56602,56602,MYCL
56641,56641,Peripheral artery stenosis
56664,56664,lateral sprouting involved in mammary gland duct morphogenesis
56673,56673,URB1
56675,56675,positive regulation of mitochondrial depolarization
56680,56680,CCAR2
56707,56707,negative regulation of ventricular cardiac muscle cell action potential
56751,56751,ARHGEF28
56773,56773,ARAF
56783,56783,LARP4B
56796,56796,Extensor plantar response
56809,56809,cellular response to bacterial lipoprotein
56840,56840,synaptic vesicle targeting
56869,56869,ARPC3
56881,56881,GATA3
56895,56895,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
56914,56914,CARNS1
56920,56920,arachidoyl-CoA:1-dodecanol O-acyltransferase activity
56923,56923,Cervix carcinoma
56933,56933,regulation of extracellular matrix assembly
56955,56955,Pseudo-Bartter syndrome
56962,56962,RNF135
56978,56978,cellular response to cAMP
57007,57007,ADAR
57043,57043,Parkin-Ubiquitin Proteasomal System pathway
57071,57071,Arterial spasm
57082,57082,TSPEAR
57090,57090,nuclear nucleosome
57125,57125,SCARNA22
57133,57133,Paraldehyde
57138,57138,SNAR-A1
57157,57157,Brown-Sequard Syndrome
57159,57159,area postrema
57178,57178,columnar/cuboidal epithelial cell development
57187,57187,negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
57191,57191,Bone sarcoma
57202,57202,RNF168
57205,57205,CARHSP1
57222,57222,nucleotide-sugar transmembrane transport
57226,57226,ophthalmic artery
57252,57252,Urinary incontinence
57273,57273,neuromuscular process controlling balance
57278,57278,microbody part
57300,57300,protein targeting to ER
57312,57312,regulation of low-density lipoprotein particle receptor catabolic process
57325,57325,very-low-density lipoprotein particle receptor activity
57333,57333,Neuromuscular Manifestations
57364,57364,ZNF160
57412,57412,monosaccharide transmembrane transporter activity
57424,57424,Parotid duct obstruction
57429,57429,ciliary transition zone
57430,57430,juxtaglomerular apparatus
57431,57431,LPAR4
57460,57460,OAR1
57461,57461,SAR1AP3
57466,57466,"chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"
57475,57475,ARPC4-TTLL3
57514,57514,monosaccharide metabolic process
57571,57571,very-low-density lipoprotein particle
57588,57588,aryl sulfotransferase activity
57605,57605,"Edema, Cardiac"
57612,57612,negative regulation of response to extracellular stimulus
57628,57628,STAR
57633,57633,SARNP
57644,57644,canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
57740,57740,canonical Wnt signaling pathway involved in heart development
57758,57758,Papillary thyroid cancer
57776,57776,Hamartoma
57792,57792,cellular response to leucine starvation
57839,57839,Acne vulgaris
57853,57853,Activation of anterior HOX genes in hindbrain development during early embryogenesis
57856,57856,cellular response to copper ion
57859,57859,C3AR1
57864,57864,sodium:bicarbonate symporter activity
57879,57879,RNF14P2
57883,57883,C1QTNF1-AS1
57898,57898,negative regulation of membrane repolarization during cardiac muscle cell action potential
57927,57927,CTRB1
57935,57935,mitochondrial membrane part
57943,57943,Ground glass appearance
57944,57944,BANF1P5
57969,57969,embryonic heart tube morphogenesis
57971,57971,Mycophenolic acid
57972,57972,Corneal scar
57993,57993,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
58000,58000,positive regulation of glomerular mesangial cell proliferation
58019,58019,nuclear matrix
58023,58023,Tachycardia foetal
58071,58071,Methylparaben
58091,58091,Carcinoma
58101,58101,GRB14
58133,58133,endocardium development
58142,58142,RNF103-CHMP3
58143,58143,Complex partial seizures
58159,58159,Retinal vascular thrombosis
58204,58204,heparan sulfate proteoglycan binding
58209,58209,ARL17A
58219,58219,cellular response to ionizing radiation
58281,58281,primary biliary cirrhosis
58322,58322,EV release from cardiac cells and their functional effects
58335,58335,maxillary artery
58339,58339,Triclocarban
58387,58387,Urinary retention
58398,58398,urinary bladder smooth muscle contraction
58418,58418,cardiac muscle tissue growth
58440,58440,cellular response to prostaglandin stimulus
58444,58444,ARHGAP44
58448,58448,NEP/NS2 Interacts with the Cellular Export Machinery
58479,58479,Carotid bruit
58481,58481,"aspartic endopeptidase activity, intramembrane cleaving"
58525,58525,MARK2P3
58535,58535,Macular oedema
58548,58548,STARD9
58583,58583,traversing start control point of mitotic cell cycle
58606,58606,monosaccharide transmembrane transport
58648,58648,Paresthesia lips
58651,58651,Radiopharmaceutical Activity
58652,58652,nuclear membrane part
58732,58732,cellular response to mercury ion
58750,58750,cellular response to sodium arsenite
58754,58754,regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
58769,58769,Biosynthesis of maresin conjugates in tissue regeneration (MCTR)
58770,58770,cellular response to carbohydrate stimulus
58797,58797,salivary gland cavitation
58800,58800,Blood oestrogen increased
58850,58850,carbohydrate catabolic process
58890,58890,SPART-AS1
58910,58910,positive regulation of Arp2/3 complex-mediated actin nucleation
58912,58912,Vestibular neuronitis
58925,58925,Eslicarbazepine
58929,58929,Salivary gland pain
58956,58956,BCAR3
58992,58992,negative regulation of meiotic chromosome separation
59001,59001,Nelarabine
59005,59005,HCAR1
59015,59015,cellular response to follicle-stimulating hormone stimulus
59041,59041,CDH16
59061,59061,RNF187
59074,59074,Hoarseness
59079,59079,SNAR-B2
59091,59091,Vestibular ataxia
59095,59095,Arthralgia aggravated
59110,59110,positive regulation of extracellular matrix assembly
59119,59119,Narasin
59138,59138,ARSK
59144,59144,regulation of systemic arterial blood pressure by baroreceptor feedback
59151,59151,ARL14
59156,59156,regulation of apoptotic cell clearance
59158,59158,ara
59182,59182,Losartan
59202,59202,ARHGEF9-IT1
59208,59208,celiac artery
59211,59211,SCARNA16
59215,59215,Mean arterial pressure
59234,59234,cellular response to amine stimulus
59238,59238,ARHGEF38
59283,59283,Solar dermatitis
59315,59315,cardiac myofibril assembly
59323,59323,Postpartum haemorrhage
59327,59327,PARK12
59340,59340,Cardiac fibrillation
59403,59403,CIBAR1P1
59411,59411,ARMC2-AS1
59457,59457,insulin-responsive compartment
59479,59479,cellular response to magnetism
59504,59504,Hypertrophy of breast
59532,59532,learned vocalization behavior or vocal learning
59541,59541,semicircular canal formation
59554,59554,purine nucleotide-sugar transmembrane transport
59589,59589,pyrroline-5-carboxylate reductase activity
59599,59599,cellular response to salt
59602,59602,regulation of protein linear polyubiquitination
59623,59623,TP53INP1
59653,59653,Pharyngeal haemorrhage
59663,59663,cellular response to peptidoglycan
59694,59694,HAR1B
59738,59738,regulation of inner ear auditory receptor cell differentiation
59758,59758,AARS2
59759,59759,growth plate cartilage chondrocyte morphogenesis
59779,59779,RNF139-AS1
59785,59785,DNF1
59788,59788,regulation of Arp2/3 complex-mediated actin nucleation
59790,59790,Pericarditis constrictive
59792,59792,IARS1
59794,59794,regulation of cellular response to heat
59796,59796,Chek2
59804,59804,SMARCB1
59811,59811,ARSFP1
59832,59832,cardiac atrium
59842,59842,regulation of systemic arterial blood pressure by vasopressin
59848,59848,bipolar disorder
59855,59855,quaternary ammonium group transmembrane transporter activity
59890,59890,estrogen receptor activity
59903,59903,nuclear pericentric heterochromatin
59935,59935,PCDH11Y
59995,59995,Atrioventricular block second degree
60002,60002,Valsartan
60012,60012,positive regulation of cellular response to insulin stimulus
60052,60052,ARIH2
60062,60062,bicarbonate transport
60118,60118,Ventricular dysfunction
60143,60143,external ear
60153,60153,neuroblast division in subventricular zone
60172,60172,Spondyloarthropathy
60193,60193,Breast calcifications
60217,60217,regulation of cell proliferation involved in heart valve morphogenesis
60268,60268,Atrioventricular block first degree
60274,60274,ARF3
60282,60282,ZNF136
60293,60293,Binding of TCF/LEF:CTNNB1 to target gene promoters
60314,60314,lipoprotein particle mediated signaling
60320,60320,Samarium (153Sm) lexidronam
60332,60332,embryonic heart tube development
60343,60343,ARPC1BP1
